Type,Campaign,Ad Group,Keyword,Match Type,Final URL,Headline 1,Headline 2,Headline 3,Headline 4,Headline 5,Headline 6,Headline 7,Headline 8,Headline 9,Headline 10,Headline 11,Headline 12,Headline 13,Headline 14,Headline 15,Description 1,Description 2,Description 3,Description 4,Path 1,Path 2,Status
Keyword,Fight Health Insurance - Microsites,Appealing Hormone Therapy (HRT) Denials,"""gender-affirming hormone therapy denied by insurance""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Hormone Therapy (HRT) Denials,[gender-affirming hormone therapy for gender dysphoria],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Hormone Therapy (HRT) Denials,"""gender-affirming hormone therapy for gender dysphoria""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Hormone Therapy (HRT) Denials,[gender-affirming hormone therapy insurance denial],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Hormone Therapy (HRT) Denials,"""gender-affirming hormone therapy insurance denial""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Hormone Therapy (HRT) Denials,[gender-affirming hormone therapy not covered],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Hormone Therapy (HRT) Denials,"""gender-affirming hormone therapy not covered""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Hormone Therapy (HRT) Denials,[gender-affirming hormone therapy not medically necessary],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Hormone Therapy (HRT) Denials,"""gender-affirming hormone therapy not medically necessary""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Hormone Therapy (HRT) Denials,[gender-affirming hormone therapy pre authorization denied],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Hormone Therapy (HRT) Denials,"""gender-affirming hormone therapy pre authorization denied""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Hormone Therapy (HRT) Denials,[gender-affirming hormone therapy preauth denial],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Hormone Therapy (HRT) Denials,"""gender-affirming hormone therapy preauth denial""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Hormone Therapy (HRT) Denials,[how to appeal gender-affirming hormone therapy denial],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Hormone Therapy (HRT) Denials,"""how to appeal gender-affirming hormone therapy denial""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Hormone Therapy (HRT) Denials,[insurance denied gender dysphoria treatment],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Hormone Therapy (HRT) Denials,"""insurance denied gender dysphoria treatment""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Hormone Therapy (HRT) Denials,[insurance denied gender-affirming hormone therapy],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Hormone Therapy (HRT) Denials,"""insurance denied gender-affirming hormone therapy""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Hormone Therapy (HRT) Denials,[insurance refusing gender-affirming hormone therapy],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Hormone Therapy (HRT) Denials,"""insurance refusing gender-affirming hormone therapy""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Hormone Therapy (HRT) Denials,[insurance won't cover gender-affirming hormone therapy],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Hormone Therapy (HRT) Denials,"""insurance won't cover gender-affirming hormone therapy""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Hormone Therapy (HRT) Denials,[united healthcare denied gender-affirming hormone therapy],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Hormone Therapy (HRT) Denials,"""united healthcare denied gender-affirming hormone therapy""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Hormone Therapy (HRT) Denials,[write appeal letter gender-affirming hormone therapy],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Hormone Therapy (HRT) Denials,"""write appeal letter gender-affirming hormone therapy""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Responsive Search Ad,Fight Health Insurance - Microsites,Appealing Hormone Therapy (HRT) Denials,,,https://fighthealthinsurance.com/microsite/hrt-denial/,Appealing Hormone Therapy (HR…,Appeal Your Hormone Therapy D…,Start your HRT appeal.,Appeal Gender-Affirming Hormo…,Fight Insurance Denials,Free Appeal Help,AI-Powered Appeal Letters,When your doctor prescribes h…,Get Your Appeal Started,Free Appeal Generator,,,,,,Denials often rely on outdated guidelines or incorrect coding.,"We help you fix coding issues, document dysphoria, and demonstrate clear medical necessit…","Hormone therapy denials often stem from coding errors, documentation issues, or outdated…",Free AI-powered tool to help you write persuasive insurance appeal letters.,hrt,denial,Active
Ad Group,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,,,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,[aetna denied puberty blockers (gnrh analogues)],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,"""aetna denied puberty blockers (gnrh analogues)""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,[appeal letter for puberty blockers (gnrh analogues)],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,"""appeal letter for puberty blockers (gnrh analogues)""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,[appeal puberty blockers (gnrh analogues) denial],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,"""appeal puberty blockers (gnrh analogues) denial""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,[blue cross denied puberty blockers (gnrh analogues)],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,"""blue cross denied puberty blockers (gnrh analogues)""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,[fight puberty blockers (gnrh analogues) denial],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,"""fight puberty blockers (gnrh analogues) denial""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,[gender dysphoria appeal],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,"""gender dysphoria appeal""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,[gender dysphoria coverage denial],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,"""gender dysphoria coverage denial""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,[gender dysphoria insurance denial],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,"""gender dysphoria insurance denial""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,[gender dysphoria medication denied],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,"""gender dysphoria medication denied""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,[gender dysphoria puberty blockers (gnrh analogues)],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,"""gender dysphoria puberty blockers (gnrh analogues)""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,[gender dysphoria puberty blockers (gnrh analogues) denied],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,"""gender dysphoria puberty blockers (gnrh analogues) denied""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,[gender dysphoria treatment denial],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,"""gender dysphoria treatment denial""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,[how to appeal puberty blockers (gnrh analogues) denial],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,"""how to appeal puberty blockers (gnrh analogues) denial""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,[insurance denied gender dysphoria treatment],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,"""insurance denied gender dysphoria treatment""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,[insurance denied puberty blockers (gnrh analogues)],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,"""insurance denied puberty blockers (gnrh analogues)""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,[insurance refusing puberty blockers (gnrh analogues)],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,"""insurance refusing puberty blockers (gnrh analogues)""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,[insurance won't cover puberty blockers (gnrh analogues)],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,"""insurance won't cover puberty blockers (gnrh analogues)""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,[puberty blockers (gnrh analogues)],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,"""puberty blockers (gnrh analogues)""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,[puberty blockers (gnrh analogues) appeal],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,"""puberty blockers (gnrh analogues) appeal""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,[puberty blockers (gnrh analogues) appeal letter template],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,"""puberty blockers (gnrh analogues) appeal letter template""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,[puberty blockers (gnrh analogues) coverage denied],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,"""puberty blockers (gnrh analogues) coverage denied""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,[puberty blockers (gnrh analogues) denial],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,"""puberty blockers (gnrh analogues) denial""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,[puberty blockers (gnrh analogues) denied by insurance],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,"""puberty blockers (gnrh analogues) denied by insurance""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,[puberty blockers (gnrh analogues) for gender dysphoria],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,"""puberty blockers (gnrh analogues) for gender dysphoria""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,[puberty blockers (gnrh analogues) insurance denial],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,"""puberty blockers (gnrh analogues) insurance denial""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,[puberty blockers (gnrh analogues) not covered],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,"""puberty blockers (gnrh analogues) not covered""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,[puberty blockers (gnrh analogues) not medically necessary],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,"""puberty blockers (gnrh analogues) not medically necessary""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,[puberty blockers (gnrh analogues) pre authorization denied],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,"""puberty blockers (gnrh analogues) pre authorization denied""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,[puberty blockers (gnrh analogues) preauth denial],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,"""puberty blockers (gnrh analogues) preauth denial""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,[united healthcare denied puberty blockers (gnrh analogues)],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,"""united healthcare denied puberty blockers (gnrh analogues)""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,[write appeal letter puberty blockers (gnrh analogues)],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,"""write appeal letter puberty blockers (gnrh analogues)""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Responsive Search Ad,Fight Health Insurance - Microsites,Appealing Puberty Blocker Denials,,,https://fighthealthinsurance.com/microsite/puberty-blocker-denial/,Appealing Puberty Blocker Den…,Appeal Your Puberty Blocker D…,Start your puberty blocker ap…,Appeal Puberty Blockers (GnRH…,Fight Insurance Denials,Free Appeal Help,AI-Powered Appeal Letters,When your provider prescribes…,Get Your Appeal Started,Free Appeal Generator,,,,,,Puberty blocker denials often require strong appeals with proper documentation.,We help you align documentation with WPATH and pediatric endocrine guidelines to overturn…,"Insurers often deny puberty blockers due to age requirements, documentation issues, or ou…",Free AI-powered tool to help you write persuasive insurance appeal letters.,puberty,blocker,Active
Ad Group,Fight Health Insurance - Microsites,Appealing Gender-Affirming Genital Surgery Denials,,,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Gender-Affirming Genital Surgery Denials,[aetna denied gender-affirming genital surgery (grs)],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Gender-Affirming Genital Surgery Denials,"""aetna denied gender-affirming genital surgery (grs)""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Gender-Affirming Genital Surgery Denials,[appeal gender-affirming genital surgery (grs) denial],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Gender-Affirming Genital Surgery Denials,"""appeal gender-affirming genital surgery (grs) denial""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Gender-Affirming Genital Surgery Denials,[appeal letter for gender-affirming genital surgery (grs)],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
