Campaign,Ad Group,Keyword,Match Type,Bid
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,"""fertility preservation prior to treatment not medically necessary""",Phrase,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,fertility preservation prior to treatment not medically necessary,Broad,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,[fertility preservation prior to treatment pre authorization denied],Exact,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,"""fertility preservation prior to treatment pre authorization denied""",Phrase,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,fertility preservation prior to treatment pre authorization denied,Broad,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,[fertility preservation prior to treatment preauth denial],Exact,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,"""fertility preservation prior to treatment preauth denial""",Phrase,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,fertility preservation prior to treatment preauth denial,Broad,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,[fight fertility preservation prior to treatment denial],Exact,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,"""fight fertility preservation prior to treatment denial""",Phrase,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,fight fertility preservation prior to treatment denial,Broad,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,[gender dysphoria appeal],Exact,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,"""gender dysphoria appeal""",Phrase,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,gender dysphoria appeal,Broad,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,[gender dysphoria coverage denial],Exact,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,"""gender dysphoria coverage denial""",Phrase,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,gender dysphoria coverage denial,Broad,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,[gender dysphoria fertility preservation prior to treatment],Exact,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,"""gender dysphoria fertility preservation prior to treatment""",Phrase,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,gender dysphoria fertility preservation prior to treatment,Broad,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,[gender dysphoria fertility preservation prior to treatment denied],Exact,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,"""gender dysphoria fertility preservation prior to treatment denied""",Phrase,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,gender dysphoria fertility preservation prior to treatment denied,Broad,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,[gender dysphoria insurance denial],Exact,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,"""gender dysphoria insurance denial""",Phrase,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,gender dysphoria insurance denial,Broad,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,[gender dysphoria medication denied],Exact,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,"""gender dysphoria medication denied""",Phrase,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,gender dysphoria medication denied,Broad,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,[gender dysphoria treatment denial],Exact,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,"""gender dysphoria treatment denial""",Phrase,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,gender dysphoria treatment denial,Broad,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,[how to appeal fertility preservation prior to treatment denial],Exact,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,"""how to appeal fertility preservation prior to treatment denial""",Phrase,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,how to appeal fertility preservation prior to treatment denial,Broad,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,[humana denied fertility preservation prior to treatment],Exact,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,"""humana denied fertility preservation prior to treatment""",Phrase,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,humana denied fertility preservation prior to treatment,Broad,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,[humana gender dysphoria denial],Exact,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,"""humana gender dysphoria denial""",Phrase,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,humana gender dysphoria denial,Broad,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,[insurance denied fertility preservation prior to treatment],Exact,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,"""insurance denied fertility preservation prior to treatment""",Phrase,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,insurance denied fertility preservation prior to treatment,Broad,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,[insurance denied gender dysphoria treatment],Exact,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,"""insurance denied gender dysphoria treatment""",Phrase,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,insurance denied gender dysphoria treatment,Broad,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,[insurance refusing fertility preservation prior to treatment],Exact,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,"""insurance refusing fertility preservation prior to treatment""",Phrase,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,insurance refusing fertility preservation prior to treatment,Broad,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,[insurance won't cover fertility preservation prior to treatment],Exact,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,"""insurance won't cover fertility preservation prior to treatment""",Phrase,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,insurance won't cover fertility preservation prior to treatment,Broad,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,[sample appeal letter fertility preservation prior to treatment],Exact,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,"""sample appeal letter fertility preservation prior to treatment""",Phrase,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,sample appeal letter fertility preservation prior to treatment,Broad,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,[united healthcare denied fertility preservation prior to treatment],Exact,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,"""united healthcare denied fertility preservation prior to treatment""",Phrase,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,united healthcare denied fertility preservation prior to treatment,Broad,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,[united healthcare gender dysphoria denial],Exact,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,"""united healthcare gender dysphoria denial""",Phrase,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,united healthcare gender dysphoria denial,Broad,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,[write appeal letter fertility preservation prior to treatment],Exact,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,"""write appeal letter fertility preservation prior to treatment""",Phrase,
Fight Health Insurance - Microsites,Appealing Fertility Preservation Denials,write appeal letter fertility preservation prior to treatment,Broad,
Fight Health Insurance - Microsites,Appealing GLP-1 Medication Denials,"[aetna denied glp-1 medication (ozempic, wegovy, mounjaro, etc.)]",Exact,
Fight Health Insurance - Microsites,Appealing GLP-1 Medication Denials,"""aetna denied glp-1 medication (ozempic, wegovy, mounjaro, etc.)""",Phrase,
Fight Health Insurance - Microsites,Appealing GLP-1 Medication Denials,"aetna denied glp-1 medication (ozempic, wegovy, mounjaro, etc.)",Broad,
Fight Health Insurance - Microsites,Appealing GLP-1 Medication Denials,"[appeal glp-1 medication (ozempic, wegovy, mounjaro, etc.) denial]",Exact,
Fight Health Insurance - Microsites,Appealing GLP-1 Medication Denials,"""appeal glp-1 medication (ozempic, wegovy, mounjaro, etc.) denial""",Phrase,
Fight Health Insurance - Microsites,Appealing GLP-1 Medication Denials,"appeal glp-1 medication (ozempic, wegovy, mounjaro, etc.) denial",Broad,
Fight Health Insurance - Microsites,Appealing GLP-1 Medication Denials,"[appeal letter for glp-1 medication (ozempic, wegovy, mounjaro, etc.)]",Exact,
Fight Health Insurance - Microsites,Appealing GLP-1 Medication Denials,"""appeal letter for glp-1 medication (ozempic, wegovy, mounjaro, etc.)""",Phrase,
Fight Health Insurance - Microsites,Appealing GLP-1 Medication Denials,"appeal letter for glp-1 medication (ozempic, wegovy, mounjaro, etc.)",Broad,
Fight Health Insurance - Microsites,Appealing GLP-1 Medication Denials,"[blue cross denied glp-1 medication (ozempic, wegovy, mounjaro, etc.)]",Exact,
Fight Health Insurance - Microsites,Appealing GLP-1 Medication Denials,"""blue cross denied glp-1 medication (ozempic, wegovy, mounjaro, etc.)""",Phrase,
Fight Health Insurance - Microsites,Appealing GLP-1 Medication Denials,"blue cross denied glp-1 medication (ozempic, wegovy, mounjaro, etc.)",Broad,
Fight Health Insurance - Microsites,Appealing GLP-1 Medication Denials,"[cigna denied glp-1 medication (ozempic, wegovy, mounjaro, etc.)]",Exact,
Fight Health Insurance - Microsites,Appealing GLP-1 Medication Denials,"""cigna denied glp-1 medication (ozempic, wegovy, mounjaro, etc.)""",Phrase,
Fight Health Insurance - Microsites,Appealing GLP-1 Medication Denials,"cigna denied glp-1 medication (ozempic, wegovy, mounjaro, etc.)",Broad,
Fight Health Insurance - Microsites,Appealing GLP-1 Medication Denials,"[fight glp-1 medication (ozempic, wegovy, mounjaro, etc.) denial]",Exact,
Fight Health Insurance - Microsites,Appealing GLP-1 Medication Denials,"""fight glp-1 medication (ozempic, wegovy, mounjaro, etc.) denial""",Phrase,
Fight Health Insurance - Microsites,Appealing GLP-1 Medication Denials,"fight glp-1 medication (ozempic, wegovy, mounjaro, etc.) denial",Broad,
Fight Health Insurance - Microsites,Appealing GLP-1 Medication Denials,"[glp-1 medication (ozempic, wegovy, mounjaro, etc.)]",Exact,
Fight Health Insurance - Microsites,Appealing GLP-1 Medication Denials,"""glp-1 medication (ozempic, wegovy, mounjaro, etc.)""",Phrase,
Fight Health Insurance - Microsites,Appealing GLP-1 Medication Denials,"glp-1 medication (ozempic, wegovy, mounjaro, etc.)",Broad,
Fight Health Insurance - Microsites,Appealing GLP-1 Medication Denials,"[glp-1 medication (ozempic, wegovy, mounjaro, etc.) appeal]",Exact,
